system:index,LST,NDBI,NDVI,.geo
114,44.320787780000046,0.04274339309266768,0.04231270444934975,"{""type"":""Point"",""coordinates"":[39.339900528711546,21.48453628618273]}"
115,50.58943646,0.0688826976654818,0.050851133036972786,"{""type"":""Point"",""coordinates"":[39.27841629689624,21.228103122453806]}"
116,46.289567300000044,0.05058977719528178,0.03862587101769277,"{""type"":""Point"",""coordinates"":[39.173725045528116,21.604381765278397]}"
117,43.82859289999999,0.03817762784328134,0.03433908045977011,"{""type"":""Point"",""coordinates"":[39.18335128892151,21.789257680959967]}"
118,44.12596064000002,0.04623535077861615,0.0553022677482385,"{""type"":""Point"",""coordinates"":[39.24076462928375,21.517611478444522]}"
119,29.70533426000003,0.027686055372110743,0.008828567663723811,"{""type"":""Point"",""coordinates"":[39.03493141649272,21.52016357434415]}"
120,45.75977420000004,0.055468037476162836,0.03225806451612903,"{""type"":""Point"",""coordinates"":[39.254023257731156,21.647103330473094]}"
121,51.300384620000045,0.05953769483617856,0.04519208107471129,"{""type"":""Point"",""coordinates"":[39.38389020858504,21.67248984423551]}"
122,52.64024846000001,0.05393029763418977,0.05318305391934753,"{""type"":""Point"",""coordinates"":[39.28382769664371,21.34521642393112]}"
123,45.66065162000001,0.05072085678978443,0.05441678867740361,"{""type"":""Point"",""coordinates"":[39.290174008414326,21.562648428173333]}"
124,41.702584460000026,0.04314239404076284,0.045440844009042955,"{""type"":""Point"",""coordinates"":[39.31092644197642,21.677725081423784]}"
125,29.88648932000001,0.027841224766960923,0.021271076523994813,"{""type"":""Point"",""coordinates"":[39.03901941249021,21.663329061236936]}"
126,29.349860180000007,0.03201970443349754,0.017080745341614908,"{""type"":""Point"",""coordinates"":[39.055879255244065,21.4286942467176]}"
127,49.68707918000001,0.05266538214515093,0.04870245289726271,"{""type"":""Point"",""coordinates"":[39.34135535309246,21.54925262578505]}"
128,48.71977952000003,0.02878204780746924,0.08508447889541573,"{""type"":""Point"",""coordinates"":[39.20653216089258,21.323046557416664]}"
129,44.553213140000025,0.004769656984548596,0.07053763440860215,"{""type"":""Point"",""coordinates"":[39.12796707890046,21.66814507554888]}"
130,48.456591979999985,0.07356843862001039,0.049756641969184986,"{""type"":""Point"",""coordinates"":[39.39455887653714,21.531439241315557]}"
131,29.503671080000004,0.046632124352331605,0.014439485429246522,"{""type"":""Point"",""coordinates"":[39.034532585111236,21.321011882873748]}"
132,30.37526618000004,0.026961909132629646,-0.0017655367231638418,"{""type"":""Point"",""coordinates"":[39.05303404063752,21.751474696931194]}"
133,40.46867924000003,0.014913867228036884,0.048836695394134544,"{""type"":""Point"",""coordinates"":[39.210265009891096,21.53765232776739]}"
134,30.542749160000028,0.023538525713604673,-0.1679699400832741,"{""type"":""Point"",""coordinates"":[39.15410868224654,21.404022530904676]}"
135,40.36955666000006,0.008916724165384003,0.05637428223913105,"{""type"":""Point"",""coordinates"":[39.14843653928458,21.569096920383586]}"
136,49.63922690000004,0.06960205779996974,0.04471187880504035,"{""type"":""Point"",""coordinates"":[39.22086639843691,21.213918385938026]}"
137,29.903579420000028,0.041501263081919884,0.020230473751600513,"{""type"":""Point"",""coordinates"":[39.12631769679391,21.237373111094538]}"
138,44.53954106000003,0.040912455420227443,0.04276255624245528,"{""type"":""Point"",""coordinates"":[39.39403723556997,21.70458160146276]}"
139,44.95995751999999,0.04249017485903059,0.03919144464362984,"{""type"":""Point"",""coordinates"":[39.298704529722116,21.566372935090662]}"
140,50.633870720000004,0.10745258608433564,0.03734302709847984,"{""type"":""Point"",""coordinates"":[39.333657796453366,21.243429320739978]}"
